Date,Platform,Campaign_Name,Campaign_Type,Impressions,Clicks,Cost,Conversions,Revenue
2025-02-01,Facebook Ads,Facebook_Awareness_February,Awareness,16068,166,195.82,0,0.0
2025-02-01,Google Ads,Google_Awareness_February,Awareness,38891,1945,3303.96,10,351.42
2025-02-01,Google Ads,Google_Traffic_February,Traffic,14616,335,480.3,17,1258.9
2025-02-01,TikTok Ads,TikTok_Sales_Conversion_February,Sales_Conversion,16705,164,54.56,0,0.0
2025-02-01,TikTok Ads,TikTok_Sales_Conversion_February,Sales_Conversion,15736,135,9.84,0,0.0
2025-02-01,TikTok Ads,TikTok_Retargeting_February,Retargeting,25017,240,95.93,3,94.91
2025-02-01,TikTok Ads,TikTok_Retargeting_February,Retargeting,16435,220,15.96,2,85.34
2025-02-02,Facebook Ads,Facebook_Retargeting_February,Retargeting,28065,623,553.06,17,402.06
2025-02-02,Facebook Ads,Facebook_Traffic_February,Traffic,24194,353,163.83,5,237.14
2025-02-02,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,28910,1468,2263.98,38,1303.97
2025-02-02,Google Ads,Google_Retargeting_February,Retargeting,32234,1221,954.9,6,270.1
2025-02-02,Google Ads,Google_Retargeting_February,Retargeting,16184,1000,939.55,18,1282.17
2025-02-02,TikTok Ads,TikTok_Retargeting_February,Retargeting,27353,263,71.21,3,82.5
2025-02-02,TikTok Ads,TikTok_Traffic_February,Traffic,44799,359,147.6,5,124.25
2025-02-02,TikTok Ads,TikTok_Awareness_February,Awareness,44653,455,179.92,0,0.0
2025-02-02,TikTok Ads,TikTok_Traffic_February,Traffic,47593,603,448.08,10,222.47
2025-02-03,Facebook Ads,Facebook_Retargeting_February,Retargeting,12844,254,115.19,13,593.09
2025-02-03,Facebook Ads,Facebook_Traffic_February,Traffic,8016,137,169.57,3,151.39
2025-02-03,Facebook Ads,Facebook_Traffic_February,Traffic,10896,184,140.0,3,181.55
2025-02-03,Facebook Ads,Facebook_Retargeting_February,Retargeting,26462,632,494.46,19,1320.24
2025-02-03,Google Ads,Google_Awareness_February,Awareness,26914,916,1858.06,0,0.0
2025-02-03,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,17230,1078,2278.31,14,756.27
2025-02-03,Google Ads,Google_Retargeting_February,Retargeting,24707,1375,1907.2,58,2969.08
2025-02-03,Google Ads,Google_Traffic_February,Traffic,17107,445,910.81,6,330.55
2025-02-03,TikTok Ads,TikTok_Awareness_February,Awareness,16686,132,6.6,0,0.0
2025-02-03,TikTok Ads,TikTok_Sales_Conversion_February,Sales_Conversion,39309,589,339.36,5,141.64
2025-02-03,TikTok Ads,TikTok_Sales_Conversion_February,Sales_Conversion,39803,400,130.16,4,195.85
2025-02-04,Facebook Ads,Facebook_Awareness_February,Awareness,14409,115,75.98,0,0.0
2025-02-04,Facebook Ads,Facebook_Awareness_February,Awareness,13603,188,157.2,0,0.0
2025-02-04,Facebook Ads,Facebook_Sales_Conversion_February,Sales_Conversion,35154,324,265.91,9,392.13
2025-02-04,Facebook Ads,Facebook_Retargeting_February,Retargeting,36158,885,553.34,34,1448.97
2025-02-04,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,21714,1109,2361.23,58,3909.05
2025-02-04,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,30236,1011,625.71,30,2565.58
2025-02-04,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,10929,279,271.71,14,437.89
2025-02-04,Google Ads,Google_Retargeting_February,Retargeting,11480,602,1761.88,32,320.0
2025-02-04,TikTok Ads,TikTok_Sales_Conversion_February,Sales_Conversion,16259,213,73.29,2,74.21
2025-02-04,TikTok Ads,TikTok_Retargeting_February,Retargeting,24010,345,182.58,4,138.33
2025-02-04,TikTok Ads,TikTok_Traffic_February,Traffic,7984,90,26.52,0,0.0
2025-02-05,Facebook Ads,Facebook_Awareness_February,Awareness,24833,483,505.13,0,0.0
2025-02-05,Facebook Ads,Facebook_Awareness_February,Awareness,18090,290,258.45,0,0.0
2025-02-05,Google Ads,Google_Awareness_February,Awareness,18618,740,1043.13,4,304.73
2025-02-05,Google Ads,Google_Retargeting_February,Retargeting,33249,867,596.87,39,2385.57
2025-02-05,Google Ads,Google_Awareness_February,Awareness,28879,877,1624.15,3,287.08
2025-02-05,TikTok Ads,TikTok_Traffic_February,Traffic,56272,443,104.28,4,161.94
2025-02-05,TikTok Ads,TikTok_Sales_Conversion_February,Sales_Conversion,30008,248,92.32,2,60.67
2025-02-05,TikTok Ads,TikTok_Retargeting_February,Retargeting,26364,364,242.61,7,189.07
2025-02-06,Facebook Ads,Facebook_Traffic_February,Traffic,18080,372,273.37,5,242.44
2025-02-06,Facebook Ads,Facebook_Awareness_February,Awareness,16487,160,33.16,0,0.0
2025-02-06,Facebook Ads,Facebook_Traffic_February,Traffic,21457,297,131.94,8,328.09
2025-02-06,Facebook Ads,Facebook_Sales_Conversion_February,Sales_Conversion,4111,34,17.06,0,0.0
2025-02-06,Google Ads,Google_Traffic_February,Traffic,8509,265,453.8,15,879.89
2025-02-06,Google Ads,Google_Retargeting_February,Retargeting,32973,2126,3124.36,37,2438.07
2025-02-06,Google Ads,Google_Traffic_February,Traffic,15187,535,902.52,27,1751.93
2025-02-06,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,32698,2015,4338.42,70,2993.44
2025-02-06,TikTok Ads,TikTok_Retargeting_February,Retargeting,33417,614,293.54,6,256.79
2025-02-06,TikTok Ads,TikTok_Traffic_February,Traffic,46608,382,46.72,2,44.7
2025-02-06,TikTok Ads,TikTok_Awareness_February,Awareness,17793,179,32.8,0,0.0
2025-02-07,Facebook Ads,Facebook_Awareness_February,Awareness,19875,362,144.97,1,41.63
2025-02-07,Facebook Ads,Facebook_Awareness_February,Awareness,33663,576,28.8,1,68.96
2025-02-07,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,25713,1849,3527.18,102,6918.93
2025-02-07,Google Ads,Google_Awareness_February,Awareness,4256,212,335.89,1,75.63
2025-02-07,TikTok Ads,TikTok_Retargeting_February,Retargeting,40687,670,212.14,6,253.13
2025-02-07,TikTok Ads,TikTok_Retargeting_February,Retargeting,29746,508,25.4,11,276.69
2025-02-08,Facebook Ads,Facebook_Retargeting_February,Retargeting,30550,498,419.04,19,1457.89
2025-02-08,Facebook Ads,Facebook_Traffic_February,Traffic,16489,171,145.23,4,298.31
2025-02-08,Facebook Ads,Facebook_Sales_Conversion_February,Sales_Conversion,7192,149,77.49,4,233.48
2025-02-08,Facebook Ads,Facebook_Traffic_February,Traffic,25467,443,221.58,14,428.86
2025-02-08,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,29983,1727,2942.92,95,7870.35
2025-02-08,Google Ads,Google_Traffic_February,Traffic,26670,964,991.91,40,2848.81
2025-02-08,Google Ads,Google_Awareness_February,Awareness,26883,1173,1608.48,5,442.39
2025-02-08,TikTok Ads,TikTok_Traffic_February,Traffic,18445,141,55.18,0,0.0
2025-02-08,TikTok Ads,TikTok_Retargeting_February,Retargeting,36829,354,128.34,3,69.52
2025-02-08,TikTok Ads,TikTok_Traffic_February,Traffic,48127,126,71.59,0,0.0
2025-02-09,Facebook Ads,Facebook_Retargeting_February,Retargeting,27971,534,432.34,25,772.16
2025-02-09,Facebook Ads,Facebook_Awareness_February,Awareness,35036,713,213.78,2,105.37
2025-02-09,Facebook Ads,Facebook_Retargeting_February,Retargeting,35133,499,242.19,6,256.88
2025-02-09,Facebook Ads,Facebook_Retargeting_February,Retargeting,33910,593,272.95,24,779.07
2025-02-09,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,9802,607,938.72,31,2583.88
2025-02-09,Google Ads,Google_Retargeting_February,Retargeting,12059,1019,1863.43,71,3746.58
2025-02-09,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,17856,496,866.72,21,1460.9
2025-02-09,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,25650,681,965.06,17,1371.65
2025-02-09,TikTok Ads,TikTok_Awareness_February,Awareness,35135,414,161.92,0,0.0
2025-02-09,TikTok Ads,TikTok_Sales_Conversion_February,Sales_Conversion,16176,148,41.91,1,22.55
2025-02-09,TikTok Ads,TikTok_Retargeting_February,Retargeting,27885,278,141.89,4,75.62
2025-02-10,Facebook Ads,Facebook_Awareness_February,Awareness,37407,725,377.33,1,44.08
2025-02-10,Facebook Ads,Facebook_Traffic_February,Traffic,30168,231,167.27,10,550.94
2025-02-10,Facebook Ads,Facebook_Awareness_February,Awareness,10212,176,37.72,0,0.0
2025-02-10,Google Ads,Google_Traffic_February,Traffic,12312,433,828.2,30,2081.21
2025-02-10,Google Ads,Google_Traffic_February,Traffic,5703,308,617.68,14,958.43
2025-02-10,Google Ads,Google_Awareness_February,Awareness,13499,749,1035.64,3,160.41
2025-02-10,Google Ads,Google_Retargeting_February,Retargeting,42644,654,1335.64,36,2246.95
2025-02-10,TikTok Ads,TikTok_Awareness_February,Awareness,39481,158,67.59,0,0.0
2025-02-10,TikTok Ads,TikTok_Retargeting_February,Retargeting,12801,139,12.87,1,17.62
2025-02-10,TikTok Ads,TikTok_Awareness_February,Awareness,26123,201,182.25,0,0.0
2025-02-10,TikTok Ads,TikTok_Awareness_February,Awareness,21154,270,99.35,0,0.0
2025-02-11,Facebook Ads,Facebook_Awareness_February,Awareness,34119,454,297.67,1,46.57
2025-02-11,Facebook Ads,Facebook_Awareness_February,Awareness,9806,129,160.37,0,0.0
2025-02-11,Facebook Ads,Facebook_Awareness_February,Awareness,29832,396,283.06,1,32.08
2025-02-11,Facebook Ads,Facebook_Sales_Conversion_February,Sales_Conversion,36606,553,579.56,0,0.0
2025-02-11,Google Ads,Google_Traffic_February,Traffic,13397,796,887.93,35,2617.81
2025-02-11,Google Ads,Google_Traffic_February,Traffic,4942,220,279.1,7,516.34
2025-02-11,Google Ads,Google_Retargeting_February,Retargeting,4212,294,494.2,27,2345.02
2025-02-11,TikTok Ads,TikTok_Traffic_February,Traffic,35479,156,59.9,3,113.07
2025-02-11,TikTok Ads,TikTok_Traffic_February,Traffic,16262,93,26.2,0,0.0
2025-02-11,TikTok Ads,TikTok_Sales_Conversion_February,Sales_Conversion,54431,393,215.91,5,145.41
2025-02-12,Facebook Ads,Facebook_Traffic_February,Traffic,35261,645,730.31,27,1312.68
2025-02-12,Facebook Ads,Facebook_Sales_Conversion_February,Sales_Conversion,21234,243,164.32,4,118.27
2025-02-12,Facebook Ads,Facebook_Traffic_February,Traffic,17051,231,262.56,7,145.71
2025-02-12,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,30772,1159,2039.77,47,2789.48
2025-02-12,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,16226,1324,2562.91,102,5217.92
2025-02-12,TikTok Ads,TikTok_Retargeting_February,Retargeting,21442,206,67.97,2,71.61
2025-02-12,TikTok Ads,TikTok_Traffic_February,Traffic,32453,240,78.75,1,10.0
2025-02-13,Facebook Ads,Facebook_Retargeting_February,Retargeting,33022,377,140.28,7,265.69
2025-02-13,Facebook Ads,Facebook_Sales_Conversion_February,Sales_Conversion,36849,602,294.51,18,651.4
2025-02-13,Facebook Ads,Facebook_Awareness_February,Awareness,24950,349,369.09,0,0.0
2025-02-13,Facebook Ads,Facebook_Traffic_February,Traffic,28517,366,249.32,6,246.65
2025-02-13,Google Ads,Google_Traffic_February,Traffic,8914,567,1013.25,13,716.13
2025-02-13,Google Ads,Google_Traffic_February,Traffic,20985,1059,1237.08,47,3933.72
2025-02-13,Google Ads,Google_Awareness_February,Awareness,37329,1328,2059.21,4,242.88
2025-02-13,Google Ads,Google_Retargeting_February,Retargeting,23915,1118,1694.91,56,3230.84
2025-02-13,TikTok Ads,TikTok_Traffic_February,Traffic,14958,184,50.66,1,10.0
2025-02-13,TikTok Ads,TikTok_Traffic_February,Traffic,58875,670,252.11,3,119.91
2025-02-13,TikTok Ads,TikTok_Awareness_February,Awareness,15633,172,114.24,0,0.0
2025-02-13,TikTok Ads,TikTok_Sales_Conversion_February,Sales_Conversion,34948,98,24.85,1,39.21
2025-02-14,Facebook Ads,Facebook_Sales_Conversion_February,Sales_Conversion,22225,188,45.56,3,133.2
2025-02-14,Facebook Ads,Facebook_Retargeting_February,Retargeting,6901,79,41.49,1,43.77
2025-02-14,Facebook Ads,Facebook_Retargeting_February,Retargeting,29715,513,376.6,15,760.5
2025-02-14,Google Ads,Google_Awareness_February,Awareness,40582,2683,2292.64,9,362.54
2025-02-14,Google Ads,Google_Retargeting_February,Retargeting,38147,2987,3605.74,136,6790.64
2025-02-14,TikTok Ads,TikTok_Awareness_February,Awareness,56458,106,35.31,0,0.0
2025-02-14,TikTok Ads,TikTok_Traffic_February,Traffic,50318,230,119.84,1,21.46
2025-02-14,TikTok Ads,TikTok_Retargeting_February,Retargeting,24161,154,21.01,2,63.81
2025-02-14,TikTok Ads,TikTok_Traffic_February,Traffic,45312,391,71.81,3,87.97
2025-02-15,Facebook Ads,Facebook_Awareness_February,Awareness,7107,115,132.34,0,0.0
2025-02-15,Facebook Ads,Facebook_Traffic_February,Traffic,30623,337,331.3,4,243.88
2025-02-15,Facebook Ads,Facebook_Sales_Conversion_February,Sales_Conversion,19578,320,335.01,8,364.69
2025-02-15,Facebook Ads,Facebook_Retargeting_February,Retargeting,9425,120,140.61,3,167.6
2025-02-15,Google Ads,Google_Traffic_February,Traffic,18267,1463,1102.63,59,2638.9
2025-02-15,Google Ads,Google_Awareness_February,Awareness,9689,158,291.18,0,0.0
2025-02-15,Google Ads,Google_Traffic_February,Traffic,13449,514,487.7,12,507.66
2025-02-15,TikTok Ads,TikTok_Sales_Conversion_February,Sales_Conversion,38647,367,56.2,6,279.59
2025-02-15,TikTok Ads,TikTok_Retargeting_February,Retargeting,11891,74,19.69,1,45.04
2025-02-16,Facebook Ads,Facebook_Sales_Conversion_February,Sales_Conversion,25404,270,189.77,8,263.77
2025-02-16,Facebook Ads,Facebook_Retargeting_February,Retargeting,39107,633,509.09,16,1030.66
2025-02-16,Facebook Ads,Facebook_Retargeting_February,Retargeting,24739,666,591.11,21,474.56
2025-02-16,Google Ads,Google_Awareness_February,Awareness,5990,137,210.85,0,0.0
2025-02-16,Google Ads,Google_Awareness_February,Awareness,14052,427,641.16,1,69.32
2025-02-16,TikTok Ads,TikTok_Awareness_February,Awareness,15227,98,46.64,0,0.0
2025-02-16,TikTok Ads,TikTok_Retargeting_February,Retargeting,26574,223,112.99,2,100.43
2025-02-17,Facebook Ads,Facebook_Retargeting_February,Retargeting,25433,451,230.14,6,77.02
2025-02-17,Facebook Ads,Facebook_Retargeting_February,Retargeting,42340,454,402.67,24,1137.86
2025-02-17,Facebook Ads,Facebook_Traffic_February,Traffic,9139,130,79.26,3,53.9
2025-02-17,Facebook Ads,Facebook_Awareness_February,Awareness,8947,137,90.05,0,0.0
2025-02-17,Google Ads,Google_Traffic_February,Traffic,25202,1234,2706.35,32,1712.32
2025-02-17,Google Ads,Google_Awareness_February,Awareness,28422,1770,3505.77,8,488.19
2025-02-17,Google Ads,Google_Traffic_February,Traffic,40181,1842,3810.72,136,11357.88
2025-02-17,TikTok Ads,TikTok_Traffic_February,Traffic,32286,246,64.51,4,154.21
2025-02-17,TikTok Ads,TikTok_Sales_Conversion_February,Sales_Conversion,23736,288,45.4,4,116.24
2025-02-17,TikTok Ads,TikTok_Traffic_February,Traffic,16824,205,117.82,1,31.65
2025-02-17,TikTok Ads,TikTok_Traffic_February,Traffic,41097,43,15.64,0,0.0
2025-02-18,Facebook Ads,Facebook_Awareness_February,Awareness,24988,392,19.6,0,0.0
2025-02-18,Facebook Ads,Facebook_Awareness_February,Awareness,6771,63,92.08,0,0.0
2025-02-18,Facebook Ads,Facebook_Retargeting_February,Retargeting,24040,261,64.01,9,375.39
2025-02-18,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,19312,1115,3298.06,47,2705.01
2025-02-18,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,7466,347,739.91,10,300.49
2025-02-18,TikTok Ads,TikTok_Traffic_February,Traffic,34766,170,60.97,2,72.76
2025-02-18,TikTok Ads,TikTok_Traffic_February,Traffic,16427,122,71.73,1,17.14
2025-02-19,Facebook Ads,Facebook_Traffic_February,Traffic,28898,485,428.52,13,474.54
2025-02-19,Facebook Ads,Facebook_Retargeting_February,Retargeting,28404,806,587.7,7,288.06
2025-02-19,Facebook Ads,Facebook_Traffic_February,Traffic,5395,106,107.15,2,55.67
2025-02-19,Google Ads,Google_Traffic_February,Traffic,22451,1541,2834.83,36,1934.63
2025-02-19,Google Ads,Google_Traffic_February,Traffic,14382,275,193.29,10,596.21
2025-02-19,TikTok Ads,TikTok_Sales_Conversion_February,Sales_Conversion,35543,231,140.23,3,54.99
2025-02-19,TikTok Ads,TikTok_Traffic_February,Traffic,39222,337,16.85,2,51.17
2025-02-19,TikTok Ads,TikTok_Traffic_February,Traffic,22906,127,41.16,1,34.53
2025-02-20,Facebook Ads,Facebook_Traffic_February,Traffic,8440,154,121.87,5,293.73
2025-02-20,Facebook Ads,Facebook_Awareness_February,Awareness,18848,348,257.33,0,0.0
2025-02-20,Google Ads,Google_Awareness_February,Awareness,20906,866,1644.96,2,102.99
2025-02-20,Google Ads,Google_Awareness_February,Awareness,20010,1168,1527.93,4,166.38
2025-02-20,TikTok Ads,TikTok_Traffic_February,Traffic,29336,164,54.69,1,32.11
2025-02-20,TikTok Ads,TikTok_Traffic_February,Traffic,31362,324,161.63,3,113.29
2025-02-20,TikTok Ads,TikTok_Retargeting_February,Retargeting,50210,408,104.55,6,171.38
2025-02-21,Facebook Ads,Facebook_Awareness_February,Awareness,33871,383,362.94,0,0.0
2025-02-21,Facebook Ads,Facebook_Retargeting_February,Retargeting,25207,613,552.66,19,850.7
2025-02-21,Facebook Ads,Facebook_Sales_Conversion_February,Sales_Conversion,32885,615,403.62,5,236.14
2025-02-21,Google Ads,Google_Traffic_February,Traffic,12624,485,1118.65,28,1141.53
2025-02-21,Google Ads,Google_Retargeting_February,Retargeting,13734,529,650.73,35,1511.68
2025-02-21,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,4855,207,159.45,3,252.19
2025-02-21,Google Ads,Google_Awareness_February,Awareness,11695,575,663.41,3,232.42
2025-02-21,TikTok Ads,TikTok_Awareness_February,Awareness,29390,257,87.44,0,0.0
2025-02-21,TikTok Ads,TikTok_Retargeting_February,Retargeting,52873,540,59.02,12,186.47
2025-02-22,Facebook Ads,Facebook_Sales_Conversion_February,Sales_Conversion,12871,152,126.23,4,207.57
2025-02-22,Facebook Ads,Facebook_Awareness_February,Awareness,13573,103,104.43,0,0.0
2025-02-22,Facebook Ads,Facebook_Awareness_February,Awareness,19431,455,271.83,0,0.0
2025-02-22,Google Ads,Google_Awareness_February,Awareness,28673,1545,2292.95,6,425.66
2025-02-22,Google Ads,Google_Awareness_February,Awareness,18728,411,531.9,2,83.67
2025-02-22,Google Ads,Google_Retargeting_February,Retargeting,18595,754,867.71,32,2037.94
2025-02-22,TikTok Ads,TikTok_Traffic_February,Traffic,13062,167,8.74,1,24.49
2025-02-22,TikTok Ads,TikTok_Traffic_February,Traffic,48100,410,169.67,4,93.47
2025-02-23,Facebook Ads,Facebook_Traffic_February,Traffic,30405,293,297.76,11,447.39
2025-02-23,Facebook Ads,Facebook_Awareness_February,Awareness,31358,313,218.18,0,0.0
2025-02-23,Google Ads,Google_Traffic_February,Traffic,22300,1018,1738.94,20,1155.79
2025-02-23,Google Ads,Google_Retargeting_February,Retargeting,33286,1183,1370.48,53,3572.63
2025-02-23,TikTok Ads,TikTok_Awareness_February,Awareness,21059,227,137.71,0,0.0
2025-02-23,TikTok Ads,TikTok_Traffic_February,Traffic,20026,127,30.54,1,37.44
2025-02-23,TikTok Ads,TikTok_Awareness_February,Awareness,27173,279,198.55,0,0.0
2025-02-23,TikTok Ads,TikTok_Retargeting_February,Retargeting,46702,413,170.85,2,73.09
2025-02-24,Facebook Ads,Facebook_Awareness_February,Awareness,17271,375,186.22,0,0.0
2025-02-24,Facebook Ads,Facebook_Traffic_February,Traffic,34686,581,762.68,16,550.75
2025-02-24,Facebook Ads,Facebook_Traffic_February,Traffic,12441,133,85.94,2,119.01
2025-02-24,Facebook Ads,Facebook_Awareness_February,Awareness,26695,542,592.58,2,95.49
2025-02-24,Google Ads,Google_Awareness_February,Awareness,15999,842,2114.88,3,280.95
2025-02-24,Google Ads,Google_Retargeting_February,Retargeting,32372,2347,2015.1,111,4929.76
2025-02-24,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,18011,914,1102.41,53,2980.5
2025-02-24,Google Ads,Google_Sales_Conversion_February,Sales_Conversion,22804,1399,2056.53,86,7961.97
2025-02-24,TikTok Ads,TikTok_Retargeting_February,Retargeting,49836,432,258.35,6,249.38
2025-02-24,TikTok Ads,TikTok_Awareness_February,Awareness,18633,111,66.67,0,0.0
2025-02-24,TikTok Ads,TikTok_Traffic_February,Traffic,54567,196,128.7,1,42.06
2025-02-25,Facebook Ads,Facebook_Sales_Conversion_February,Sales_Conversion,4218,47,38.54,1,45.31
2025-02-25,Facebook Ads,Facebook_Traffic_February,Traffic,27063,472,222.28,17,582.93
2025-02-25,Facebook Ads,Facebook_Awareness_February,Awareness,10641,182,105.2,0,0.0
2025-02-25,Google Ads,Google_Traffic_February,Traffic,36723,1676,3413.3,92,1552.36
2025-02-25,Google Ads,Google_Retargeting_February,Retargeting,11547,590,1068.43,34,2185.95
2025-02-25,Google Ads,Google_Retargeting_February,Retargeting,9043,499,931.71,26,2547.44
2025-02-25,Google Ads,Google_Awareness_February,Awareness,28771,1074,489.67,1,38.7
2025-02-25,TikTok Ads,TikTok_Sales_Conversion_February,Sales_Conversion,24991,167,136.31,1,35.39
2025-02-25,TikTok Ads,TikTok_Retargeting_February,Retargeting,35408,302,38.58,4,99.03
2025-02-25,TikTok Ads,TikTok_Retargeting_February,Retargeting,7727,52,44.82,0,0.0
2025-02-25,TikTok Ads,TikTok_Traffic_February,Traffic,35661,461,23.05,4,90.77
2025-02-26,Facebook Ads,Facebook_Sales_Conversion_February,Sales_Conversion,23021,230,356.9,5,246.56
2025-02-26,Facebook Ads,Facebook_Retargeting_February,Retargeting,35486,1035,672.97,40,1268.25
